"sep=	"
id95AE_Timestamp_Unix_CAL	id95AE_GSR_Range_CAL	id95AE_GSR_Skin_Conductance_CAL	id95AE_GSR_Skin_Resistance_CAL	id95AE_PPG_A13_CAL	
ms	no_units	uS	kOhms	mV	
1.7494311408439941E12	2.0	2.9223443223443226	342.191025319629	0.0	
1.7494311408635254E12	2.0	2.9223443223443226	342.191025319629	0.0	
1.7494311408830566E12	0.0	1.2938968162848767	772.859154929577	0.0	
1.749431140902588E12	0.0	1.2938968162848767	772.859154929577	0.0	
1.7494311409221191E12	0.0	1.2938968162848767	772.859154929577	0.0	
1.7494311409416504E12	0.0	1.2938968162848767	772.859154929577	0.0	
1.7494311409611816E12	0.0	1.2938968162848767	772.859154929577	0.0	
1.749431140980713E12	1.0	1.3197023649985324	757.7466150870406	0.0	
1.7494311410002441E12	1.0	1.3197023649985324	757.7466150870406	0.0	
1.7494311410197754E12	1.0	1.3197023649985324	757.7466150870406	0.0	
1.7494311410393066E12	1.0	1.3197023649985324	757.7466150870406	0.0	
1.749431141058838E12	1.0	1.3197023649985324	757.7466150870406	0.0	
1.7494311410783691E12	2.0	1.3164835164835167	759.5993322203672	0.0	
1.7494311410979004E12	2.0	1.3164835164835167	759.5993322203672	0.0	
1.7494311411174316E12	2.0	1.3164835164835167	759.5993322203672	0.0	
1.749431141136963E12	2.0	1.3164835164835167	759.5993322203672	0.0	
1.7494311411564941E12	2.0	1.3164835164835167	759.5993322203672	0.0	
1.7494311411760254E12	3.0	1.3206793206793208	757.1860816944024	0.0	
1.7494311411955566E12	3.0	1.3206793206793208	757.1860816944024	0.0	
1.749431141215088E12	3.0	1.3206793206793208	757.1860816944024	0.0	
1.7494311412346191E12	3.0	1.3206793206793208	757.1860816944024	0.0	
1.7494311412541504E12	3.0	1.32023532023532	757.4407264166807	0.0	
1.7494311412736816E12	3.0	1.32023532023532	757.4407264166807	0.0	
1.749431141293213E12	3.0	1.32023532023532	757.4407264166807	0.0	
1.7494311413127441E12	3.0	1.32023532023532	757.4407264166807	0.0	
1.7494311413322754E12	3.0	1.32023532023532	757.4407264166807	0.0	
1.7494311413518066E12	3.0	1.3197913197913198	757.6955424726661	0.0	
1.749431141371338E12	3.0	1.3197913197913198	757.6955424726661	0.0	
1.7494311413908691E12	3.0	1.3193473193473193	757.9505300353358	0.0	
1.7494311414104004E12	3.0	1.3193473193473193	757.9505300353358	0.0	
1.7494311414299316E12	3.0	1.3193473193473193	757.9505300353358	0.0	
1.749431141449463E12	3.0	1.3193473193473193	757.9505300353358	0.0	
1.7494311414689941E12	3.0	1.3189033189033188	758.2056892778994	0.0	
1.7494311414885254E12	3.0	1.3189033189033188	758.2056892778994	0.0	
1.7494311415080566E12	3.0	1.3189033189033188	758.2056892778994	0.0	
1.749431141527588E12	3.0	1.3184593184593183	758.4610203738004	0.0	
1.7494311415471191E12	3.0	1.3184593184593183	758.4610203738004	0.0	
1.7494311415666504E12	3.0	1.3184593184593183	758.4610203738004	0.0	
