"sep=	"
id95AE_Timestamp_Unix_CAL	id95AE_GSR_Range_CAL	id95AE_GSR_Skin_Conductance_CAL	id95AE_GSR_Skin_Resistance_CAL	id95AE_PPG_A13_CAL	
ms	no_units	uS	kOhms	mV	
1.7521210706472473E12	2.0	2.0080586080586085	497.99343305363004	0.0	
1.7521210706667786E12	2.0	2.0080586080586085	497.99343305363004	0.0	
1.7521210706863098E12	0.0	0.3462540775973599	2888.052631578958	0.0	
1.752121070705841E12	0.0	0.3462540775973599	2888.052631578958	0.0	
1.7521210707253723E12	0.0	0.3462540775973599	2888.052631578958	0.0	
1.7521210707449036E12	0.0	0.3462540775973599	2888.052631578958	0.0	
1.7521210707644348E12	0.0	0.3462540775973599	2888.052631578958	0.0	
1.752121070783966E12	1.0	0.35991882681778176	2778.404255319147	0.0	
1.7521210708034973E12	1.0	0.35991882681778176	2778.404255319147	0.0	
1.7521210708230286E12	1.0	0.35991882681778176	2778.404255319147	0.0	
1.7521210708425598E12	1.0	0.35991882681778176	2778.404255319147	0.0	
1.752121070862091E12	1.0	0.35991882681778176	2778.404255319147	0.0	
1.7521210708816223E12	2.0	0.3626373626373627	2757.575757575757	0.0	
1.7521210709011536E12	2.0	0.3626373626373627	2757.575757575757	0.0	
1.7521210709206848E12	2.0	0.3626373626373627	2757.575757575757	0.0	
1.752121070940216E12	2.0	0.3626373626373627	2757.575757575757	0.0	
1.7521210709597473E12	2.0	0.3626373626373627	2757.575757575757	0.0	
1.7521210709792786E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.7521210709988098E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.752121071018341E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.7521210710378723E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210710574036E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210710769348E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.752121071096466E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.7521210711159973E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210711355286E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.7521210711550598E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.752121071174591E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210711941223E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210712136536E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210712331848E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.752121071252716E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.7521210712722473E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210712917786E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210713113098E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.752121071330841E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210713503723E12	3.0	0.36385836385836395	2748.322147651006	0.0	
1.7521210713699036E12	3.0	0.36430236430236435	2744.972577696526	0.0	
1.7521210713894348E12	3.0	0.36430236430236435	2744.972577696526	0.0	
